GLOBAL,CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,69.3315415552424,,38.8487314146098,,43.3754706019932,,,15.1422265306893,15.2395621361711,,6.67577240086997,4.03323404670928,13.7511672930681,,,47.4549513847985,4.00574003764619,18.7402402234076,16.5064483330704,,70.3843347595511,,,,,14.2136829216036,27.1774184475364,,,18.4383136190575,85.7770843094851,66.2649240192206,12.3515912570939,42.2211583378588,10.4987166056574,,,,48.7983023321869,11.7105580889848,16.4746895852485,23.8940212239898,,35.7334513139716,,32.8457058468293,,,24.2694124487384,21.7400036117276,,,,6.73831861719939,,,34.8001957895809,23.892608117676,39.7390889434464,29.4352625230254,,,16.7468316669691,,15.9878516572721,15.9985752324936,20.4471911223792,27.597352550516,69.2236135579885,17.0336770002446,11.3346568920396,42.0547346252771,,23.0669288321705,,30.9968301834274,65.0351182544041,,14.8846981206408,36.6801232801585,,24.8664759322583,,8.62111221724594,14.5676320111612,39.1684505980666,,,42.1553330674884,17.0316530834029,21.8011612284514,17.2369052756967,20.5422845948321,8.78781086928634,28.476866454258,15.6302154021406,16.7481041896635,,,16.3607082355082,,13.7182590223515,38.213375838569,24.99437558,56.7053577221154,,,21.3395998025917,,,34.9093971820328,27.6281564322869,21.3206255445451,,84.3709789283087,,,44.7910573084823,25.9674145061636,26.3089586564571,,,,,,57.8485407371151,49.254261758839,,35.0888732323225,,53.3003260352027,14.8005903180943,,21.6987080911714,30.2058451275035,79.4901622635862,46.9520674557494,,7.43248593217663,,52.956384953121,,,27.8069516026794,,20.6819374338767,22.208730584381,18.9068386429706,25.9759464636383,24.8431165128725,,,,20.6523095691613,21.2078520210541,58.172941184983,,,,,,,28.2357242923152,57.6913438712088,,21.5471503023088,63.2274193533956,30.681449877223,,,,79.4308270312345,17.6132308318811,23.1200600341367,20.881418033279,,,22.3,11.0926408664243,9.05199524954524,33.4131887439567,9.16463599423586,27.6497899950792,,,46.1401782970818,,,15.8110816560292,44.5273744799989,33.5068867896438,,,,32.2172296444765,20.1316077262929,,6.27223591282801,,13.037935871917,17.7932238092267,16.073317524297,,,,,27.8561394454327,24.7091963482851,,,,,,,30.774046479037,,,,
,,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,3.13042192052274,,6.6217565577742,,2.5281094184436,,,8.30173293688265,10.7444323629224,,12.8233617995204,11.1093350924197,10.7635733288442,,,4.7870104677908,9.54922090448894,10.0699069733347,10.5191900630206,,2.33428829453254,,,,,9.67293422377294,7.65128679981001,,,10.618679928003,1.12530876059256,2.05920260398366,5.70196429817164,4.46174773110361,12.6792307573551,,,,5.61493282931967,9.7546325741657,7.45755143694952,7.19513064156937,,5.80595619772771,,6.94368109144987,,,8.76406661966429,9.02772709798351,11.1014658905394,,,11.7442674224191,,,6.0228491507164,8.25148528625694,7.29332839554512,5.13332214974995,,,11.3489909125461,,8.04651387058338,11.2661353027375,10.2806803260566,5.42575011518843,3.2150526311565,10.8048977078573,12.6720965600587,5.21009850148694,,9.61756403696649,,4.85537095514354,2.83386850489468,,8.60218502257397,4.06789098914682,,5.43985914294852,,10.4486994333828,11.2639773882722,4.91759151096317,,,5.79254033863576,9.97359332992432,10.6470643671473,9.81299303007407,8.60878754006997,12.4007779030488,8.83740608233732,11.5080899765073,6.07085553985507,,,10.1727675497706,,10.7514632617312,8.53505600363813,6.07,4.68823190606737,,,11.0971559677287,,,3.70807301546586,4.68470375015591,9.55524236811077,,1.21288679402613,,,4.07050587383253,7.63568120042334,8.00766878032762,,,,,,3.97895384194927,2.10062465509493,,6.01646370758573,,3.9049858705692,11.0514357208113,,11.8726402447199,6.58472578473928,1.40827837047275,4.12543987378281,,12.1643901825264,,4.77324952164396,,,8.57200881116247,,6.60853515458935,8.35818420617341,8.22304624453915,9.27604894415607,7.08225550764839,,,,10.1726478875413,12.371850053891,3.10949286393038,,,,,,,7.97635875565004,3.27708153074188,,10.1970806264856,3.65321716033414,10.0424771775725,11.1008575195561,,,1.54111057378149,8.07625842510581,9.16670313950012,7.25163218043634,,,7.58,11.3811793819381,12.358882277459,6.81150793253251,9.36716224111556,7.7442605685536,,,4.58418569045113,,,9.48836803558964,4.52029093437614,6.30084818107695,,,,3.8051763265128,11.2353939231719,,12.9526909053568,,12.5252162760824,8.22158462607605,10.2771554425716,,,,,5.98337173408889,8.32519476541274,,,,,,,11.903318416288,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,71.616573334909,,39.366523740486,,45.2271075033531,,,15.4230550833858,15.3567646305708,,6.77902220203506,4.59180016913564,13.915123289826,,,48.3747792547745,4.42037306718824,19.0553405550734,16.391427745579,,71.0654036975743,,,,,14.9961013621155,27.1080346304726,,,18.6105360297034,86.465190491232,66.5424571842484,12.6226026632825,42.4980971413845,10.8022572734759,,,,49.604082545537,11.7664067160277,15.5797586130266,24.1095643884874,,36.3510611207099,,32.7185022819104,,,24.813618079247,22.053077335572,,,,6.92990050128829,,,34.404004348312,24.3509493127983,40.9368788962921,29.7475535283438,,,17.0113479882612,,16.3158058436074,16.1969141640611,20.7379300828175,27.8044056663831,70.3966096569316,17.4358989756039,11.555273778826,42.887195073532,,23.2646909230805,,31.3980201260367,67.1532253056729,,15.3429997174593,38.3978110000293,,25.069429079645,,8.95028850517652,14.700580172989,40.3696023451301,,,42.5351130232446,17.069280469877,22.1105906954838,17.7836682597389,20.7253993333085,8.96717241888561,29.4503682924359,15.3778402955508,17.3993392426419,,,16.3919112343929,,13.4257242688449,37.2759811892566,25.38224119,58.3343619044318,,,21.6740493278434,,,35.7536170748166,28.736475774454,21.9575941776381,,85.0155741945611,,,46.247781093225,26.3726718634914,26.5481622522408,,,,,,58.6350855932975,49.4434576296405,,34.7103046801023,,54.7938148874303,14.8610770323824,,21.540585592954,30.8040469398696,80.4265097493073,47.4374589285215,,7.68241501532073,,55.2257936995214,,,27.9006263823122,,20.8620570002075,22.3896034764645,18.9599348906462,25.8835202174164,25.0810737282975,,,,21.0259068723754,20.3127002804358,58.2946762430972,,,,,,,29.6965150643169,58.9329148096691,,21.6740100824729,63.8858040535043,31.2080902942227,,,,79.8738925792181,18.0840489163158,23.2703940299113,21.1434121296705,,,22.7,11.3934209245072,8.99255235863728,33.4729506907106,9.58097643560832,27.4175779571226,,,46.6791116004528,,,15.4226635646211,44.9736079995762,34.0351673748927,,,,32.7954237172667,20.4109957122117,,6.48548415434747,,12.9889089474543,17.6054008365532,16.0972825283352,,,,,28.9902277321297,25.0635502121971,,,,,,,30.2177843706882,,,,
,,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,2.90401187912878,,6.53569796801754,,2.46129305011695,,,8.27187946997616,10.7064025954392,,12.8155099070831,11.0361806045232,10.7249799703252,,,4.68945665641598,9.47241678364702,10.0307901980269,10.4690904839293,,2.28344123461629,,,,,9575,7.59060051824164,,,10.5221204086984,1.07252287492671,2.06396931604244,5.62002224285836,4.4121377149922,12.630662775495,,,,5.23663379993965,9.67898980069895,7.39913802383834,7.13515254674022,,5.7445,,6.86011688269598,,,8.69489070928425,8.91188853421673,11.0751722243606,,,11.7028179739387,,,5.98069678759297,8.19032727769765,7.14578883150279,5.08743916363177,,,11.325739711201,,8.02626316830193,11.224677842857,10.2170174893304,5.34388711389083,3.12639039039039,10.7626883985685,12.6392765720116,5.14896268659886,,9.54523883296163,,4.78558926147093,2.70434162966172,,8.50781656965834,3.95548340608635,,5.38627047462371,,10.4021944538159,11.1543738225506,4.80061276275454,,,5.72873961999772,9.94528166071352,10.6319851148654,9.74023967490605,8.54541792703191,12.3639360990005,8.66464276193513,11.4045275229057,5.99740298588439,,,10.1502100308646,,10.6716523866599,8.30289723104858,5945,4.33788588588589,,,10.9350917385299,,,3.62912477002435,4.57212187812188,9.44974808488345,,1.15938602937955,,,3939,7.56774076049155,7.96207316568282,,,,,,3.88340457647927,2.08808378375545,,6.01770770770771,,3.79030491210141,11.0331378261059,,11.8603968705343,6.49126476618981,1.32289151089728,4.06779718776288,,12.127285396011,,4.55286291789324,,,8.50560757026975,,6.57839258681122,8.29895871394084,8.13369255072067,9.19583678360204,7.03276297529858,,,,10.0924449200525,12.0769933849886,3.08744005994006,,,,,,,7.79517024177114,3.18315301504466,,10.1447690879139,3.58943209124392,9.88198703424591,10.9805889973803,,,1.53288649905363,7.92034864439307,9.11677925217924,7.20584655928583,,,7.49,11.3489241551357,12.3590392397878,6.78758348467947,9.36448347342303,7.64635494589685,,,4.4885,,,9.4874568021587,4.46680286448689,6.22873032825627,,,,3.69460235725226,11.1484605299149,,12.9138132929646,,12.4712042531671,8.16511134500903,10.249209487695,,,,,5.8901933352935,8.26029535774391,,,,,,,11.781954813936,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,73.9481174092205,,40.0231843888993,,46.9311285964595,,,15.704349047526,15.5797933959107,,6.8769746700521,5.17371670582993,14.123501321888,,,49.3655652397658,4.898972868378,19.4157166611926,16.5430342938087,,71.797938113374,,,,,15.8392208805339,27.126237867042,,,18.7740108025637,87.0483649357796,66.1129634213112,13.2317561686032,42.9018531372086,11.0893471918675,,,,50.4900343333709,11.8785985113378,13.754425932016,24.3131312378766,,37.0118501322404,,32.459327658227,,,25.3851862090581,22.3695632316291,,,,7.11875784686686,,,34.1836733728983,24.8566425540032,42.2289514231079,30.0286885375568,,,17.2728116868022,,16.7100357043173,16.4236952296205,21.0401859161558,27.9764678758989,71.2636696013384,17.8062803343133,11.7835387602161,43.6247073298353,,23.4710748937524,,31.7746821625127,67.5579966323947,,15.9367046804412,40.2916585617993,,25.148757671543,,9.28659929846504,15.7862866582966,41.6955933864972,,,42.9740899051685,17.072888895598,22.468971029732,18.3254912973835,20.9562203878831,9.14828776266397,30.5793606471568,15.1938431626797,18.2639119996881,,,16.4384442349714,,13.4965774988169,37.7696826271487,25.74452736,60.0845602197808,,,21.9959312595407,,,36.6392237261175,29.889991238817,22.7434708530147,,85.6156148930622,,,47.6937784709461,26.7497254097401,26.8100745300581,,,,,,59.5284724798055,49.4230266329946,,34.2970774194753,,56.0293481438006,14.9206455535962,,21.3394928956946,31.2679539287759,81.5315686908852,47.8654258967465,,7.93033276409246,,57.7522233205587,,,27.9610251113421,,21.0932266134638,22.5646589090867,19.0660702954837,25.7406287020287,25.3230167191103,,,,21.4108655875445,19.6680001917179,58.1229468627396,,,,,,,31.2471265008121,59.9010777656469,,21.9455950911015,64.5853468050512,31.6927961589224,,,,79.9263715378456,18.5586466673198,23.395777757997,21.4301083666013,,,23.1,11.7209284946701,8.94234105947453,33.571046707482,10.0128334408818,27.1636019409842,,,47.114482582248,,,14.9851338818542,45.5251695486877,34.6136876455474,,,,33.384703142335,20.6850952289039,,6.73801495460327,,12.9295574839568,17.4502133290147,16.0792738148474,,,,,30.0834922998588,25.403110361768,,,,,,,29.7071043722915,,,,
,,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,2.77527798753478,,6.48257214462877,,2.4279766839362,,,8.28311816474804,10.6612672290228,,12.814007592602,10.9620266725458,10.6860402372613,,,4.60037288561224,9.39154151379847,9.98683071995243,10.4097093358884,,2.28547167068174,,,,,9.49294185556611,7.53895488869218,,,10.4198735447771,1.03647894411917,2.04592917799148,5.61174805373142,4.42379821158238,12.5877555482933,,,,4.8793581474093,9.59978860992352,7.23791308054408,7.10333237857835,,5.72599503586005,,6.80845586567074,,,8.60349219705113,8.80951578891842,11.0177025920372,,,11.5773993738061,,,5.96609216550254,8.17307800541409,7.01660238915166,5.06627967197573,,,11.2994830221182,,8.04160448903616,11.2001171532008,10.1517188172321,5.28913719160027,3.04390857161331,10.7241950661929,12.606569316827,5.1297360630714,,9.47881304695776,,4.76247186926769,2.60438471315531,,8.47412256650408,3.84670235007311,,5.37360813431216,,10.3502835819276,10.9200708796246,4.70787839164488,,,5.68845422717381,9.92108350230206,10.6180268108124,9.67275253170439,8.52107597864263,12.3298442014102,8.53657686371438,11.2804170921456,5.95619093237191,,,10.1441090216574,,10.5616765147713,7.96266812615461,5827,4.20180295090766,,,10.7554114188621,,,3.60688130162139,4.43114486664567,9.38132450137816,,1.16103592778012,,,3.82494074034826,7.48286075517931,7.93395514054477,,,,,,3.81359704934826,2.13046321908413,,6.03404835422975,,3.67583527099369,11.0175345786685,,11.873455703798,6.4464683647837,1.27160512870801,4.04027060887232,,12.0914608913759,,4.35986141386378,,,8.48050447357683,,6.61329647472113,8.2935683519653,8.05495948944295,9.10901407984991,6.99960614595964,,,,10.0154644054768,11.8926037224207,3.03307834921752,,,,,,,7.63043274236623,3.07052445893831,,10.1823165975995,3.57662082049885,9.73031433024243,10.8397807266928,,,1.48471201760668,7.77729848179254,9.0712109627794,7.16490647995815,,,7.39,11.3230972218019,12.3597731123318,6.71922747865155,9.37213158047008,7.55148742710704,,,4.42115295396384,,,9.48702635677753,4.44636979142176,6.19072441084141,,,,3.61207839213793,11.0784580548797,,12.8672323438404,,12.4248607838231,8.16117846252359,10.2203574878798,,,,,5.87180803343233,8.23414876676974,,,,,,,11.7641809895795,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,75.1282782297654,,40.3564095498823,,48.3084789424799,,,16.2241287797234,15.8417160355539,,6.98722456565374,5.73518505189955,14.2585678553058,,,50.3579273947532,5.63810033941793,19.8147178543314,16.7698996110993,,72.1506813972137,,,,,16.5106951054304,27.0924805801853,,,18.9367952046181,87.6111766657607,66.5111245138638,13.1018143965219,42.8193072391633,11.293258453797,,,,51.1982518440653,12.0190453087566,14.6304683862497,24.4269369428669,,37.700864483904,,32.292059395863,,,25.939429672918,22.5799573633683,,,,7.31008235665491,,,34.1673997945602,25.3641206426116,43.2718534221199,30.3485638534766,,,17.6186694140963,,16.8767297887663,16.5344473804521,21.3270798796556,28.3292237346533,71.9847427739905,17.8223557351671,11.9523362166633,44.154334180593,,23.6711123243632,,32.1097076737902,69.2359250571313,,16.1151142911885,42.4255415686128,,25.66099154296,,9.6310846828462,16.5288681393412,42.8235330391746,,,43.106166624675,17.080111766536,22.8196886962701,18.8790793749124,21.1304194932789,9.34054524414793,31.3588100883902,14.9289386609231,18.9886121058281,,,16.4548176008059,,13.7743095500115,39.3705583696146,26.08874142,60.2054339820048,,,22.2503043238447,,,36.862149138158,31.5025987495687,23.3843059382389,,85.8599169382179,,,49.1913983231948,27.1753852062086,27.0338689123366,,,,,,60.1654595930631,49.212523286172,,34.2956638481954,,57.72621449791,14.9568931846026,,20.9764309547594,31.4111873267815,82.1389671338896,47.9296774380053,,8.19217717205251,,59.9923848192615,,,28.0228520973371,,21.6587924931469,22.6082450511332,19.209717908621,25.5721905302949,25.7196639758762,,,,21.7071928935926,19.082623315187,58.0909125116311,,,,,,,32.6296358979872,61.2744725322111,,22.0252292417102,64.789105483037,32.1038533479344,,,,80.6711661199248,18.9333671841056,23.592671747953,21.6552258462395,,,23.8,11.961865233362,8.86890322670952,33.9330270467126,10.3423125833631,26.769389297989,,,47.448511002785,,,14.6546416338335,45.8546734642971,35.3017242286919,,,,34.200302905784,20.7733132740203,,7.08973082403282,,12.871848296118,17.6831843089829,15.9827069836315,,,,,30.1753989478548,25.4810510587063,,,,,,,29.8057755199531,,,,
,,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,2.75003287740299,,6.29612304500694,,2.36695736904814,,,8.12203134012897,10.7565229793328,,12.6873388518366,11.0448456693978,10.8010979457894,,,4.61690850654459,9.45932927053522,9.98544575085745,10.3009355480264,,2.11753719681331,,,,,9.44101165444854,7.44348009614933,,,10.4416609733967,0.961568891395671,1.9467206655782,5.49373122505323,4.31470462861824,12.5483827133815,,,,4.82370793160526,9.47009352661612,7.02063333597552,6.91851138596484,,5.74953560913074,,6.68744712566343,,,8.51530559282959,8.80721832719384,10.9692027964427,,,11.5123741245087,,,5.82064588782213,8.06878641479671,6.88335470072482,5.02331988360489,,,11.3124027064955,,7.78323593202823,11.0470843349289,10.0803478269853,5.14965824606909,2.91796374993945,10.8312408644246,12.6991225211838,5.08726626009049,,9.41960473891046,,4.70016031127027,2.49392055315825,,8.40691220404331,3.8940218647852,,5.31884374489897,,10.2951301882811,10.8074534521605,4.65951140445838,,,5.57547756160558,9.82336867278117,10.5601847400284,9.6048682617649,8.47217138925305,12.2422857930519,8.53549708590589,11.3322077022368,5.87298065010676,,,10.2062727406996,,10.5408095558066,7.80119770946439,5617,4.09000671448154,,,10.7398849727848,,,3.60369383095227,4.27606063139817,9.27490244042383,,1.03914403025622,,,3.75772213015082,7.44642647465401,7.84722617633513,,,,,,3.67368964201054,2.07185491975955,,5.85616602165487,,3.57987099282858,10.9506015067128,,11.6585636086779,6.36297405689903,1.22766467075528,3.94218836301406,,12.0098127943303,,4.37450302075071,,,8.42230879904664,,6.41834300507443,8.13049989973996,8.04803346216598,9.03028469637862,6.86546085875277,,,,10.0318636729556,11.8388424392109,2.86303979358288,,,,,,,7.57503785384266,3.02547893814406,,10.0716792243566,3.47879014390091,9.7400611219667,10.7835862090685,,,1.4501431945747,7.69391365320159,8.93487968970239,7.07204803850564,,,7.38,11.2644753443472,12.3046294854367,6.54374254407157,9.45597932392644,7.45601026713239,,,4.30640897725332,,,9.39728973387968,4.19520157619007,6.11159403065722,,,,3.37336745173613,11.0990003910328,,12.7987760400108,,12.3414017188994,7.98243476531383,10.3173569321674,,,,,5.82687352012388,8.14993358361142,,,,,,,11.6615268344373,,,,
,,,Educational Inequality Gini Coefficient,,Description Educational Inequality Gini Coefficient,,0=[0xBD0026][100] 1=[0xF03B20][91] 2=[0xFD8D3C][81] 3=[0xFEB24C][69] 4=[0xFED976][57],,,,,75.7175731468838,,41.1839830817715,,49.3622409795896,,,15.195243255412,15.4693916387645,,7.08291576085582,4.34856238833506,13.7839615450074,,,50.5924084043765,3.80418596567056,19.4738379942235,16.9414698836634,,74.0199290079245,,,,,17.1082883111549,27.5961049040968,,,18.5830029555694,88.5131381719529,67.376685743341,13.9565187500358,43.8279019286068,11.317159145466,,,,51.691338840468,11.4860908521608,18.387601345,24.3544051601148,,37.8216412448941,,32.6751664211145,,,26.0494319199366,22.2340958550504,,,,7.37872154466249,,,34.3636726415376,25.0114411144974,43.5642193869507,30.5591980278233,,,17.296201405748,,16.9864939125017,16.9855955779014,21.2104227336125,29.7069742588262,73.3735479746893,16.7647454312803,10.8956117361711,44.4566357379384,,23.4961608089805,,32.5667786642632,70.3401218598501,,15.6958564345287,41.5076583138875,,25.6298748425243,,9.21200901758918,17.0885267657739,42.6932767477856,,,44.0605241788021,17.4351278661816,22.7570982831904,18.7563324305105,20.5536187437352,9.05166339145244,30.7700000949653,14.6032396339751,19.4010508264134,,,15.908538196135,,13.7705967813353,39.9380150578118,28.66966997,62.2207918812401,,,22.5793569788123,,,37.0297986180495,33.8625295440438,23.4595727751899,,87.3541387427606,,,49.9645894139177,27.0433234120444,27.3785616865183,,,,,,61.4773191013921,50.3594622725175,,36.1343122004014,,58.7787854003996,15.0162972339542,,21.1722146994492,31.7253033753697,82.8715886346402,48.6729681990001,,8.20901618996544,,60.0482876656841,,,27.7364558629977,,20.6977682939772,22.6323171511209,18.9207603882914,25.2930304029551,25.5631782055609,,,,21.4894896989242,18.8362474633558,60.6361579746285,,,,,,,32.4916560937142,61.3215951676692,,22.0961971222971,66.1347901329935,31.7693820066345,,,,81.1793219522315,19.7085261582117,23.5127292632977,21.8550947475391,,,24.3,11.8531990422082,8.83419497367438,33.6920693750802,9.44078332054587,26.0855963303885,,,48.8968185293847,,,15.1990035562328,46.2501524008745,34.6022610390068,,,,38.157348133674,20.7077920823785,,7.08187007906166,,12.5689730663282,17.1845163562933,16.1349347799279,,,,,30.5692574641245,26.7133288389839,,,,,,,29.3359848646624,,,,
,,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,Average Years of Education,,Description Average Years of Education,,0=[0xBD0026][14] 1=[0xF03B20][9.53188] 2=[0xFD8D3C][7.810027] 3=[0xFEB24C][6.398654] 4=[0xFED976][5.00386725460169],,,,,2.65986179432995,,6.24154862317494,,2.33566593777423,,,8.11691414783239,10.71184246952,,12.6902761535374,10.9700871636308,10.7506614782629,,,4.51821240571251,9.37145191543263,9.93869614679116,10.2482358458434,,2.14330536013299,,,,,9.33901967236891,7.37508416273108,,,10.3349271270362,0.936180262786394,1.94495619675511,5.4973815241011,4.33637674642793,12.5042841803019,,,,4.68039600788312,9.40235964634519,6.92693354126854,6.91739787433975,,5.71467967182812,,6.6525311816571,,,8.43136185516251,8.69489184615439,10.9113655258414,,,11.4040274518598,,,5.79223125063954,8.05005378614601,6.78060790825956,5.00874453498513,,,11.291496425788,,7.78881050053126,11.0140492785234,10.0144536315516,5.07028457194555,2.84967661282406,10.7914440083331,12.6529549249177,5.08817631302923,,9.34799174067663,,4.69725631729908,2.37487162323278,,8.38388068161325,3.76427343220166,,5.30258447471766,,10.2365929436572,10.7995159284906,4.57023782280955,,,5.53236652764923,9.78838781391966,10.5422059033577,9.53132274701335,8.43981649577157,12.1993738994708,8.38532925561652,11.205578085742,5.89978158359928,,,10.1949371807242,,10.4329333799723,7.87215489076051,5516,3.91097217181553,,,10.55669187402,,,3.61490385390039,4.09516596325887,9.19073997219897,,1.0512923276918,,,3.642054775743,7.34331133093664,7.81793589192965,,,,,,3.6015645389381,2.13613796713549,,5.86208971423463,,3.4627717146103,10.9332423608287,,11.6637897885167,6.3192256380014,1.19632719323166,3.91295880774943,,11.9754844214678,,4.16328544491117,,,8.38687264958964,,6.441943701735,8.11834406289337,7.95201819826941,8.93798931047554,6.81692277802947,,,,9.95263610529794,11.7153741782869,2.8300877851113,,,,,,,7.40632694387945,2.98677515741282,,9.96339424117832,3.46004158391292,9.58663916069591,10.7232135161528,,,1.39766750281256,7.54291457455492,8.8832299806525,7.03077993133636,,,7.28,11.2215170926269,12.3077162191346,6.39383357832265,9.47374156596365,7.36030332461305,,,4.23383855931226,,,9.40294629901147,4.17274996209289,6.05971691381517,,,,3.30123548990186,11.0249275125426,,12.7532609346116,,12.2922453444888,7.9622811163468,10.2867151061823,,,,,5.87548709009867,8.11640079138128,,,,,,,11.6076615848547,,,,
